lakeid,year4,daynum,sampledate,depth,rep,sta,event,wtemp,o2,o2sat,deck,light,frlight,flagdepth,flagwtemp,flago2,flago2sat,flagdeck,flaglight,flagfrlight
"TB",2008,239,2008-08-26,1.75,1,1,"Quarterly",,,,1436,3.89,0.003,,,,,,,
"TB",2008,239,2008-08-26,2.00,1,1,"Quarterly",15.60,0.6,6.4,1434,1.11,0.001,,,,,,,
"TB",2008,239,2008-08-26,2.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2008,239,2008-08-26,3.00,1,1,"Quarterly",9.90,0.6,5.6,,,,,,,,,,
"TB",2008,239,2008-08-26,4.00,1,1,"Quarterly",6.70,0.7,6.1,,,,,,,,,,
"TB",2008,239,2008-08-26,5.00,1,1,"Quarterly",5.50,0.8,6.7,,,,,,,,,,
"TB",2008,239,2008-08-26,6.00,1,1,"Quarterly",4.90,0.8,6.6,,,,,,,,,,
"TB",2008,239,2008-08-26,7.00,1,1,"Quarterly",4.70,0.9,7.4,,,,,,,,,,
"TB",2008,255,2008-09-11,0.00,1,1,"Non-chem",16.40,7.6,82.4,221,169.92,0.769,,,,,,,
"TB",2008,255,2008-09-11,0.25,1,1,"Non-chem",,,,226,53.84,0.238,,,,,,,
"TB",2008,255,2008-09-11,0.50,1,1,"Non-chem",,,,228,21.96,0.096,,,,,,,
"TB",2008,255,2008-09-11,0.75,1,1,"Non-chem",,,,231,11.09,0.048,,,,,,,
"TB",2008,255,2008-09-11,1.00,1,1,"Non-chem",15.90,6.5,69.7,233,5.99,0.026,,,,,,,
"TB",2008,255,2008-09-11,1.25,1,1,"Non-chem",,,,235,3.27,0.014,,,,,,,
"TB",2008,255,2008-09-11,1.50,1,1,"Non-chem",,,,239,1.41,0.006,,,,,,,
"TB",2008,255,2008-09-11,1.75,1,1,"Non-chem",,,,240,0.82,0.003,,,,,,,
"TB",2008,255,2008-09-11,2.00,1,1,"Non-chem",14.90,0.2,2.1,241,0.31,0.001,,,,,,,
"TB",2008,255,2008-09-11,2.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2008,255,2008-09-11,3.00,1,1,"Non-chem",9.90,0.2,1.9,,,,,,,,,,
"TB",2008,255,2008-09-11,4.00,1,1,"Non-chem",6.70,0.2,1.7,,,,,,,,,,
"TB",2008,255,2008-09-11,5.00,1,1,"Non-chem",5.60,0.2,1.7,,,,,,,,,,
"TB",2008,255,2008-09-11,6.00,1,1,"Non-chem",5.20,0.2,1.7,,,,,,,,,,
"TB",2008,255,2008-09-11,7.00,1,1,"Non-chem",5.00,0.2,1.7,,,,,,,,,,
"TB",2008,267,2008-09-23,0.00,1,1,"Chem",19.00,8.3,94.9,514,369.17,0.718,,,,,,,
"TB",2008,267,2008-09-23,0.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2008,267,2008-09-23,0.25,1,1,"Chem",,,,512,109.17,0.213,,,,,,,
"TB",2008,267,2008-09-23,0.75,1,1,"Chem",,,,509,21.58,0.042,,,,,,,
"TB",2008,267,2008-09-23,1.00,1,1,"Chem",17.40,7.6,84.1,517,12.17,0.024,,,,,,,
"TB",2008,267,2008-09-23,1.25,1,1,"Chem",,,,522,5.34,0.010,,,,,,,
"TB",2008,267,2008-09-23,1.50,1,1,"Chem",,,,525,3.04,0.006,,,,,,,
"TB",2008,267,2008-09-23,1.75,1,1,"Chem",,,,529,1.54,0.003,,,,,,,
"TB",2008,267,2008-09-23,2.00,1,1,"Chem",14.20,0.2,2.1,538,0.69,0.001,,,,,,,
"TB",2008,267,2008-09-23,2.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2008,267,2008-09-23,3.00,1,1,"Chem",9.50,0.2,1.9,,,,,,,,,,
"TB",2008,267,2008-09-23,4.00,1,1,"Chem",6.90,0.1,0.9,,,,,,,,,,
"TB",2008,267,2008-09-23,5.00,1,1,"Chem",5.50,0.1,0.8,,,,,,,,,,
"TB",2008,267,2008-09-23,6.00,1,1,"Chem",4.90,0.1,0.8,,,,,,,,,,
"TB",2008,267,2008-09-23,7.00,1,1,"Chem",4.80,0.1,0.8,,,,,,,,,,
"TB",2008,280,2008-10-06,0.00,1,1,"Non-chem",12.60,8.9,88.8,57,44.03,0.772,,,,,,,
"TB",2008,280,2008-10-06,0.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2008,280,2008-10-06,0.25,1,1,"Non-chem",,,,58,10.43,0.180,,,,,,,
"TB",2008,280,2008-10-06,0.50,1,1,"Non-chem",,,,57,3.93,0.069,,,,,,,
"TB",2008,280,2008-10-06,0.75,1,1,"Non-chem",,,,59,1.82,0.031,,,,,,,
"TB",2008,280,2008-10-06,1.00,1,1,"Non-chem",12.00,7.8,76.8,63,0.96,0.015,,,,,,,
"TB",2008,280,2008-10-06,2.00,1,1,"Non-chem",11.50,7.1,69.1,,,,,,,,,,
"TB",2008,280,2008-10-06,3.00,1,1,"Non-chem",10.10,0.4,3.8,,,,,,,,,,
"TB",2008,280,2008-10-06,4.00,1,1,"Non-chem",7.20,0.3,2.6,,,,,,,,,,
"TB",2008,280,2008-10-06,5.00,1,1,"Non-chem",5.90,0.2,1.7,,,,,,,,,,
"TB",2008,280,2008-10-06,6.00,1,1,"Non-chem",5.10,0.2,1.7,,,,,,,,,,
"TB",2008,280,2008-10-06,7.00,1,1,"Non-chem",4.90,0.2,1.7,,,,,,,,,,
"TB",2008,295,2008-10-21,0.00,1,1,"Chem",10.30,6.0,56.8,965,523.24,0.542,,,,,,,
"TB",2008,295,2008-10-21,0.25,1,1,"Chem",,,,994,123.95,0.125,,,,,,,
"TB",2008,295,2008-10-21,0.50,1,1,"Chem",,,,1019,53.96,0.053,,,,,,,
"TB",2008,295,2008-10-21,0.75,1,1,"Chem",,,,933,21.22,0.023,,,,,,,
"TB",2008,295,2008-10-21,1.00,1,1,"Chem",9.50,6.2,57.6,928,8.23,0.009,,,,,,,
"TB",2008,295,2008-10-21,1.25,1,1,"Chem",,,,800,3.03,0.004,,,,,,,
"TB",2008,295,2008-10-21,1.50,1,1,"Chem",,,,791,1.31,0.002,,,,,,,
"TB",2008,295,2008-10-21,1.75,1,1,"Chem",,,,834,0.66,0.001,,,,,,,
"TB",2008,295,2008-10-21,2.00,1,1,"Chem",9.10,6.2,57.1,,,,,,,,,,
"TB",2008,295,2008-10-21,3.00,1,1,"Chem",9.00,5.6,51.4,,,,,,,,,,
"TB",2008,295,2008-10-21,3.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2008,295,2008-10-21,4.00,1,1,"Chem",7.60,0.2,1.8,,,,,,,,,,
"TB",2008,295,2008-10-21,5.00,1,1,"Chem",5.70,0.2,1.7,,,,,,,,,,
"TB",2008,295,2008-10-21,6.00,1,1,"Chem",5.00,0.2,1.7,,,,,,,,,,
"TB",2008,295,2008-10-21,7.00,1,1,"Chem",4.70,0.1,0.8,,,,,,,,,,
"TB",2008,316,2008-11-11,0.00,1,1,"Quarterly",5.00,4.2,34.9,704,568.65,0.808,,,,,,,
"TB",2008,316,2008-11-11,0.25,1,1,"Quarterly",,,,689,118.95,0.173,,,,,,,
"TB",2008,316,2008-11-11,0.50,1,1,"Quarterly",,,,693,42.21,0.061,,,,,,,
"TB",2008,316,2008-11-11,0.75,1,1,"Quarterly",,,,707,17.93,0.025,,,,,,,
"TB",2008,316,2008-11-11,1.00,1,1,"Quarterly",4.80,4.2,34.7,698,7.71,0.011,,,,,,,
"TB",2008,316,2008-11-11,1.25,1,1,"Quarterly",,,,701,3.21,0.005,,,,,,,
"TB",2008,316,2008-11-11,1.50,1,1,"Quarterly",,,,671,1.27,0.002,,,,,,,
"TB",2008,316,2008-11-11,1.75,1,1,"Quarterly",,,,701,0.63,0.001,,,,,,,
"TB",2008,316,2008-11-11,2.00,1,1,"Quarterly",4.70,4.1,33.8,,,,,,,,,,
"TB",2008,316,2008-11-11,3.00,1,1,"Quarterly",4.70,4.1,33.8,,,,,,,,,,
"TB",2008,316,2008-11-11,4.00,1,1,"Quarterly",4.60,4.1,33.7,,,,,,,,,,
"TB",2008,316,2008-11-11,5.00,1,1,"Quarterly",4.60,4.1,33.7,,,,,,,,,,
"TB",2008,316,2008-11-11,6.00,1,1,"Quarterly",4.50,4.1,33.6,,,,,,,,,,
"TB",2008,316,2008-11-11,6.50,1,1,"Quarterly",4.50,1.8,14.8,,,,,,,,,,
"TB",2008,316,2008-11-11,6.50,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2009,22,2009-01-22,0.00,1,1,"Chem",0.90,0.2,1.5,,,,,,,,,,
"TB",2009,22,2009-01-22,1.00,1,1,"Chem",1.90,0.2,1.5,,,,,,,,,,
"TB",2009,22,2009-01-22,2.00,1,1,"Chem",3.10,0.2,1.6,,,,,,,,,,
"TB",2009,22,2009-01-22,3.00,1,1,"Chem",3.50,0.2,1.6,,,,,,,,,,
"TB",2009,22,2009-01-22,4.00,1,1,"Chem",3.50,0.1,0.8,,,,,,,,,,
"TB",2009,22,2009-01-22,5.00,1,1,"Chem",3.70,0.1,0.8,,,,,,,,,,
"TB",2009,22,2009-01-22,6.00,1,1,"Chem",3.80,0.1,0.8,,,,,,,,,,
"TB",2009,22,2009-01-22,7.00,1,1,"Chem",3.90,0.1,0.8,,,,,,,,,,
"TB",2009,22,2009-01-22,7.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2009,48,2009-02-17,0.00,1,1,"Quarterly",0.40,0.1,0.7,518,2.80,0.005,,,,,,,
"TB",2009,48,2009-02-17,0.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2009,48,2009-02-17,0.50,1,1,"Quarterly",,,,492,1.99,0.004,,,,,,,
"TB",2009,48,2009-02-17,0.75,1,1,"Quarterly",,,,476,1.24,0.003,,,,,,,
"TB",2009,48,2009-02-17,1.00,1,1,"Quarterly",1.30,0.1,0.8,478,0.79,0.002,,,,,,,
"TB",2009,48,2009-02-17,1.25,1,1,"Quarterly",,,,470,0.51,0.001,,,,,,,
"TB",2009,48,2009-02-17,1.50,1,1,"Quarterly",,,,482,0.35,0.001,,,,,,,
"TB",2009,48,2009-02-17,1.75,1,1,"Quarterly",,,,442,0.22,0.001,,,,,,,
"TB",2009,48,2009-02-17,2.00,1,1,"Quarterly",2.70,0.1,0.8,432,0.15,0.000,,,,,,,
"TB",2009,48,2009-02-17,3.00,1,1,"Quarterly",3.40,0.1,0.8,,,,,,,,,,
"TB",2009,48,2009-02-17,4.00,1,1,"Quarterly",3.60,0.1,0.8,,,,,,,,,,
"TB",2009,48,2009-02-17,5.00,1,1,"Quarterly",3.80,0.1,0.8,,,,,,,,,,
"TB",2009,48,2009-02-17,6.00,1,1,"Quarterly",3.80,0.1,0.8,,,,,,,,,,
"TB",2009,48,2009-02-17,7.00,1,1,"Quarterly",4.00,0.1,0.8,,,,,,,,,,
"TB",2009,84,2009-03-25,0.00,1,1,"Chem",1.00,1.0,7.5,274,49.64,0.181,,,,,,,
"TB",2009,84,2009-03-25,0.50,1,1,"Chem",,,,271,28.37,0.105,,,,,,,
"TB",2009,84,2009-03-25,0.75,1,1,"Chem",,,,267,12.27,0.046,,,,,,,
"TB",2009,84,2009-03-25,1.00,1,1,"Chem",1.50,0.7,5.3,264,6.67,0.025,,,,,,,
"TB",2009,84,2009-03-25,1.25,1,1,"Chem",,,,253,3.86,0.015,,,,,,,
"TB",2009,84,2009-03-25,1.50,1,1,"Chem",,,,251,2.43,0.010,,,,,,,
"TB",2009,84,2009-03-25,1.75,1,1,"Chem",,,,252,1.69,0.007,,,,,,,
"TB",2009,84,2009-03-25,2.00,1,1,"Chem",2.50,0.2,1.6,252,1.12,0.004,,,,,,,
"TB",2009,84,2009-03-25,2.25,1,1,"Chem",,,,252,0.74,0.003,,,,,,,
"TB",2009,84,2009-03-25,2.50,1,1,"Chem",,,,252,0.51,0.002,,,,,,,
"TB",2009,84,2009-03-25,2.75,1,1,"Chem",,,,250,0.33,0.001,,,,,,,
"TB",2009,84,2009-03-25,3.00,1,1,"Chem",3.20,0.2,1.6,246,0.21,0.001,,,,,,,
"TB",2009,84,2009-03-25,3.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2009,84,2009-03-25,3.25,1,1,"Chem",,,,240,0.13,0.001,,,,,,,
"TB",2009,84,2009-03-25,3.50,1,1,"Chem",,,,238,0.10,0.000,,,,,,,
"TB",2009,84,2009-03-25,3.75,1,1,"Chem",,,,238,0.08,0.000,,,,,,,
"TB",2009,84,2009-03-25,4.00,1,1,"Chem",3.50,0.2,1.6,238,0.06,0.000,,,,,,,
"TB",2009,84,2009-03-25,5.00,1,1,"Chem",3.70,0.1,0.8,,,,,,,,,,
"TB",2009,84,2009-03-25,6.00,1,1,"Chem",3.80,0.1,0.8,,,,,,,,,,
"TB",2009,84,2009-03-25,7.00,1,1,"Chem",4.00,0.1,0.8,,,,,,,,,,
"TB",2009,118,2009-04-28,0.00,1,1,"Quarterly",15.80,12.2,130.6,1275,1162.50,0.912,,,,,,,
"TB",2009,118,2009-04-28,0.25,1,1,"Quarterly",,,,1286,338.40,0.263,,,,,,,
"TB",2009,118,2009-04-28,0.50,1,1,"Quarterly",,,,1264,139.83,0.111,,,,,,,
"TB",2009,118,2009-04-28,0.75,1,1,"Quarterly",,,,1265,34.67,0.027,,,,,,,
"TB",2009,118,2009-04-28,1.00,1,1,"Quarterly",7.50,6.1,54.0,1265,18.03,0.014,,,,,,,
"TB",2009,118,2009-04-28,1.25,1,1,"Quarterly",,,,1230,10.54,0.009,,,,,,,
"TB",2009,118,2009-04-28,1.50,1,1,"Quarterly",,,,1271,3.86,0.003,,,,,,,
"TB",2009,118,2009-04-28,1.75,1,1,"Quarterly",,,,1243,2.18,0.002,,,,,,,
"TB",2009,118,2009-04-28,2.00,1,1,"Quarterly",4.80,3.9,32.3,1247,1.05,0.001,,,,,,,
"TB",2009,118,2009-04-28,3.00,1,1,"Quarterly",4.40,1.9,15.6,,,,,,,,,,
"TB",2009,118,2009-04-28,4.00,1,1,"Quarterly",4.30,0.3,2.4,,,,,,,,,,
"TB",2009,118,2009-04-28,5.00,1,1,"Quarterly",4.20,0.2,1.6,,,,,,,,,,
"TB",2009,118,2009-04-28,6.00,1,1,"Quarterly",4.20,0.2,1.6,,,,,,,,,,
"TB",2009,118,2009-04-28,7.00,1,1,"Quarterly",4.20,0.2,1.6,,,,,,,,,,
"TB",2009,118,2009-04-28,7.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,0.00,1,1,"Non-chem",12.40,9.5,94.4,701,520.31,0.743,,,,,,,
"TB",2009,134,2009-05-14,0.25,1,1,"Non-chem",,,,664,201.67,0.304,,,,,,,
"TB",2009,134,2009-05-14,0.50,1,1,"Non-chem",,,,680,80.80,0.119,,,,,,,
"TB",2009,134,2009-05-14,0.75,1,1,"Non-chem",,,,794,29.71,0.037,,,,,,,
"TB",2009,134,2009-05-14,1.00,1,1,"Non-chem",11.30,7.6,73.6,771,15.37,0.020,,,,,,,
"TB",2009,134,2009-05-14,1.25,1,1,"Non-chem",,,,749,6.59,0.009,,,,,,,
"TB",2009,134,2009-05-14,1.50,1,1,"Non-chem",,,,916,4.25,0.005,,,,,,,
"TB",2009,134,2009-05-14,1.75,1,1,"Non-chem",,,,732,1.64,0.002,,,,,,,
"TB",2009,134,2009-05-14,2.00,1,1,"Non-chem",5.10,0.8,6.7,,,,,,,,,,
"TB",2009,134,2009-05-14,2.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,2.25,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,2.50,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,2.75,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,3.00,1,1,"Non-chem",4.50,0.3,2.5,,,,,,,,,,
"TB",2009,134,2009-05-14,3.25,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,3.50,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,3.75,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,4.00,1,1,"Non-chem",4.40,0.3,2.5,,,,,,,,,,
"TB",2009,134,2009-05-14,4.25,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,4.50,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,4.75,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,5.00,1,1,"Non-chem",4.30,0.3,2.4,,,,,,,,,,
"TB",2009,134,2009-05-14,5.25,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,5.50,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,5.75,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,6.00,1,1,"Non-chem",4.20,0.3,2.4,,,,,,,,,,
"TB",2009,134,2009-05-14,6.25,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,6.50,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,6.75,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,7.00,1,1,"Non-chem",4.30,0.2,1.6,,,,,,,,,,
"TB",2009,134,2009-05-14,7.25,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,7.50,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,7.75,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,134,2009-05-14,8.00,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,149,2009-05-29,0.00,1,1,"Chem",21.30,8.9,106.6,1425,200.16,0.141,,,,,,,
"TB",2009,149,2009-05-29,0.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2009,149,2009-05-29,0.25,1,1,"Chem",,,,1022,119.83,0.124,,,,,,,
"TB",2009,149,2009-05-29,0.50,1,1,"Chem",,,,1432,185.97,0.130,,,,,,,
"TB",2009,149,2009-05-29,0.75,1,1,"Chem",,,,1299,86.90,0.068,,,,,,,
"TB",2009,149,2009-05-29,1.00,1,1,"Chem",14.90,9.5,99.7,512,40.69,0.080,,,,,,,
"TB",2009,149,2009-05-29,1.25,1,1,"Chem",,,,1400,15.71,0.011,,,,,,,
"TB",2009,149,2009-05-29,1.50,1,1,"Chem",,,,1142,6.64,0.006,,,,,,,
"TB",2009,149,2009-05-29,1.75,1,1,"Chem",,,,782,2.01,0.003,,,,,,,
"TB",2009,149,2009-05-29,2.00,1,1,"Chem",6.40,0.2,1.7,472,1.76,0.004,,,,,,,
"TB",2009,149,2009-05-29,3.00,1,1,"Chem",4.90,0.2,1.7,,,,,,,,,,
"TB",2009,149,2009-05-29,4.00,1,1,"Chem",4.70,0.1,0.8,,,,,,,,,,
"TB",2009,149,2009-05-29,5.00,1,1,"Chem",4.60,0.1,0.8,,,,,,,,,,
"TB",2009,149,2009-05-29,6.00,1,1,"Chem",4.40,0.1,0.8,,,,,,,,,,
"TB",2009,149,2009-05-29,7.00,1,1,"Chem",4.40,0.1,0.8,,,,,,,,,,
"TB",2009,160,2009-06-09,0.00,1,1,"Non-chem",14.20,8.1,83.8,964,355.41,0.369,,,,,,,
"TB",2009,160,2009-06-09,0.25,1,1,"Non-chem",,,,877,122.23,0.139,,,,,,,
"TB",2009,160,2009-06-09,0.50,1,1,"Non-chem",,,,791,52.23,0.066,,,,,,,
"TB",2009,160,2009-06-09,0.75,1,1,"Non-chem",,,,531,18.24,0.034,,,,,,,
"TB",2009,160,2009-06-09,1.00,1,1,"Non-chem",13.40,6.5,66.0,438,7.73,0.018,,,,,,,
"TB",2009,160,2009-06-09,1.25,1,1,"Non-chem",,,,440,3.98,0.009,,,,,,,
"TB",2009,160,2009-06-09,1.50,1,1,"Non-chem",,,,520,2.27,0.004,,,,,,,
"TB",2009,160,2009-06-09,1.75,1,1,"Non-chem",,,,673,1.57,0.002,,,,,,,
"TB",2009,160,2009-06-09,2.00,1,1,"Non-chem",7.50,0.3,2.7,,,,,,,,,,
"TB",2009,160,2009-06-09,2.25,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,2.50,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,2.75,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,3.00,1,1,"Non-chem",5.20,0.3,2.5,,,,,,,,,,
"TB",2009,160,2009-06-09,3.25,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,3.50,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,3.75,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,4.00,1,1,"Non-chem",4.80,0.4,3.3,,,,,,,,,,
"TB",2009,160,2009-06-09,4.25,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,4.50,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,4.75,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,5.00,1,1,"Non-chem",4.60,0.4,3.3,,,,,,,,,,
"TB",2009,160,2009-06-09,5.25,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,5.50,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,5.75,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,6.00,1,1,"Non-chem",4.40,0.4,3.3,,,,,,,,,,
"TB",2009,160,2009-06-09,6.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,6.25,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,6.50,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,6.75,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,7.00,1,1,"Non-chem",4.40,0.4,3.3,,,,,,,,,,
"TB",2009,160,2009-06-09,7.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,7.25,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,7.30,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,7.50,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,7.75,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,160,2009-06-09,8.00,1,1,"Non-chem",,,,,,,,,,,,,
"TB",2009,173,2009-06-22,0.00,1,1,"Chem",28.80,7.3,100.4,212,87.95,0.415,,,,,,,
"TB",2009,173,2009-06-22,0.25,1,1,"Chem",,,,181,33.91,0.187,,,,,,,
"TB",2009,173,2009-06-22,0.50,1,1,"Chem",,,,165,14.91,0.091,,,,,,,
"TB",2009,173,2009-06-22,0.75,1,1,"Chem",,,,147,5.09,0.035,,,,,,,
"TB",2009,173,2009-06-22,1.00,1,1,"Chem",19.10,7.9,90.5,96,2.07,0.022,,,,,,,
"TB",2009,173,2009-06-22,2.00,1,1,"Chem",10.50,0.3,2.9,,,,,,,,,,
"TB",2009,173,2009-06-22,3.00,1,1,"Chem",6.80,0.2,1.7,,,,,,,,,,
"TB",2009,173,2009-06-22,4.00,1,1,"Chem",5.40,0.1,0.8,,,,,,,,,,
"TB",2009,173,2009-06-22,5.00,1,1,"Chem",5.00,0.1,0.8,,,,,,,,,,
"TB",2009,173,2009-06-22,5.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2009,173,2009-06-22,6.00,1,1,"Chem",4.90,0.1,0.8,,,,,,,,,,
"TB",2009,173,2009-06-22,7.00,1,1,"Chem",4.80,0.1,0.8,,,,,,,,,,
"TB",2009,187,2009-07-06,0.00,1,1,"Non-chem",22.20,8.6,104.8,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,0.00,2,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,0.25,1,1,"Non-chem",,,,841,381.21,0.453,,,,,"J","J","J"
"TB",2009,187,2009-07-06,0.50,1,1,"Non-chem",,,,912,198.50,0.217,,,,,"J","J","J"
"TB",2009,187,2009-07-06,0.75,1,1,"Non-chem",,,,934,92.64,0.099,,,,,"J","J","J"
"TB",2009,187,2009-07-06,1.00,1,1,"Non-chem",18.10,9.5,106.7,774,48.54,0.063,,,,,"J","J","J"
"TB",2009,187,2009-07-06,1.25,1,1,"Non-chem",,,,771,24.13,0.031,,,,,"J","J","J"
"TB",2009,187,2009-07-06,1.50,1,1,"Non-chem",,,,777,11.26,0.014,,,,,"J","J","J"
"TB",2009,187,2009-07-06,1.75,1,1,"Non-chem",,,,778,4.84,0.006,,,,,"J","J","J"
"TB",2009,187,2009-07-06,2.00,1,1,"Non-chem",9.50,0.5,4.6,839,1.44,0.002,,,,,"J","J","J"
"TB",2009,187,2009-07-06,2.25,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,2.50,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,2.75,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,3.00,1,1,"Non-chem",5.80,0.5,4.2,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,3.25,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,3.50,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,3.75,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,4.00,1,1,"Non-chem",4.50,0.5,4.1,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,4.25,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,4.50,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,4.75,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,5.00,1,1,"Non-chem",4.40,0.5,4.1,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,5.25,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,5.50,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,5.75,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,6.00,1,1,"Non-chem",4.40,0.5,4.1,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,6.25,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,6.50,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,6.75,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,7.00,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,7.10,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,7.25,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,7.50,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,7.75,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,187,2009-07-06,8.00,1,1,"Non-chem",,,,,,,,,,,"J","J","J"
"TB",2009,202,2009-07-21,0.00,1,1,"Chem",20.90,8.7,103.4,608,381.23,0.627,,,,,,,
"TB",2009,202,2009-07-21,0.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2009,202,2009-07-21,0.25,1,1,"Chem",,,,554,139.06,0.251,,,,,,,
